Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2000-01-01,46.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28
2000-01-02,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,50.28,32.28,32.28,32.28
2000-01-03,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,47.98,50.28,50.28,39.28,32.28,32.28,32.28,32.28,50.28,50.28,39.28,50.28,32.28,32.28
2000-01-04,32.28,32.28,32.28,32.28,32.28,46.28,32.28,32.28,50.28,50.28,50.28,50.28,50.28,41.28,41.28,41.28,47.98,32.28,50.28,50.28,50.28,50.28,39.28,32.28
2000-01-05,32.28,32.28,32.28,32.28,32.28,46.28,41.28,39.28,49.28,32.28,32.28,32.28,50.28,49.28,47.98,41.28,47.98,32.28,48.48,50.28,32.28,49.28,51.28,46.28
2000-01-06,32.28,32.28,32.28,32.28,32.28,46.28,46.28,32.28,32.28,32.28,41.28,48.28,41.28,32.28,32.28,32.28,32.28,32.28,48.78,48.78,32.28,32.28,32.28,46.28
2000-01-07,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,39.28,39.28,46.28,46.28,46.28,41.28,39.28,39.28,39.28,32.28,46.28,46.28,46.28,39.28,46.28,32.28
2000-01-08,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28
2000-01-09,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28
2000-01-10,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28
2000-01-11,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,50.28,55.28,32.28,32.28,32.28,32.28
2000-01-12,32.28,32.28,32.28,32.28,32.28,32.28,48.68,32.28,32.28,32.28,32.28,50.28,48.78,32.28,32.28,32.28,32.28,32.28,50.28,50.28,32.28,32.28,32.28,32.28
2000-01-13,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,48.78,32.28,48.88,50.28,32.28,32.28,32.28,32.28,32.28,32.28,48.58,50.28,32.28,32.28,32.28,32.28
2000-01-14,32.28,32.28,32.28,32.28,32.28,32.28,32.28,50.28,32.28,32.28,48.88,50.28,48.88,32.28,32.28,32.28,32.28,32.28,50.28,50.28,32.28,32.28,32.28,32.28
2000-01-15,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,50.28,32.28,32.28,32.28,32.28
2000-01-16,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28
2000-01-17,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,50.28,32.28,50.28,32.28,32.28
2000-01-18,32.28,32.28,32.28,32.28,32.28,50.28,50.28,50.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,55.78,55.78,50.28,50.28,53.78,32.28
2000-01-19,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,56.28,56.28,50.28,32.28,53.28,32.28
2000-01-20,32.28,32.28,32.28,32.28,32.28,50.28,46.28,50.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,50.28,56.28,50.28,50.28,52.20,46.28
2000-01-21,32.28,32.28,32.28,32.28,32.28,41.28,41.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,50.28,61.28,50.28,50.28,51.84,32.28
2000-01-22,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,49.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,50.28,35.28,32.28,53.78,41.28
2000-01-23,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,33.28,32.28,32.28,32.28,32.28
2000-01-24,32.28,32.28,32.28,32.28,32.28,32.28,46.28,46.28,32.28,32.28,32.28,32.28,32.28,32.38,32.38,32.38,32.38,32.38,33.28,50.28,33.28,32.28,32.28,32.28
2000-01-25,32.28,32.28,32.28,32.28,32.28,41.28,32.28,32.28,32.28,46.28,46.28,46.28,46.28,32.38,32.38,32.28,32.28,32.28,50.28,50.28,49.28,32.28,32.28,32.28
2000-01-26,32.28,32.28,32.28,32.28,32.28,49.97,49.97,50.28,50.28,50.28,51.28,51.28,50.28,49.28,33.28,49.28,49.97,32.28,50.28,50.28,49.97,49.97,49.97,32.28
2000-01-27,33.28,33.28,33.28,33.28,33.28,49.28,46.28,49.28,46.28,46.28,49.28,49.28,46.28,46.28,46.28,46.28,46.28,33.28,46.28,50.28,46.28,49.28,49.28,33.28
2000-01-28,33.28,33.28,33.28,33.28,33.28,51.28,51.23,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,33.28,51.28,51.28,51.28,51.23,51.23,33.28
2000-01-29,33.28,33.28,33.28,33.28,33.28,33.28,33.28,33.28,33.28,51.28,34.28,34.28,34.28,33.28,33.28,33.28,33.28,33.28,51.28,51.28,51.28,33.28,51.23,33.28
2000-01-30,33.28,33.28,33.28,33.28,33.28,33.28,33.28,33.28,33.28,35.28,51.28,51.28,33.28,33.28,33.28,33.28,33.28,33.28,33.28,51.28,33.28,33.28,33.28,33.28
2000-01-31,33.28,33.28,33.28,33.28,33.28,35.28,51.28,35.29,51.27,51.28,51.28,51.28,51.28,51.27,51.27,51.27,51.27,35.28,51.28,51.28,51.28,51.28,35.28,33.28
2000-02-01,33.80,33.80,33.80,33.80,33.80,49.80,33.80,33.80,33.80,49.80,49.80,49.80,49.79,33.80,33.80,33.80,34.80,34.80,51.80,51.80,51.80,49.80,33.80,33.80
2000-02-02,33.80,33.80,33.80,33.80,33.80,47.95,49.46,33.80,33.80,33.80,34.80,34.80,33.80,34.80,34.80,34.80,34.80,34.80,51.80,51.80,51.80,34.80,33.80,33.80
2000-02-03,33.80,33.80,33.80,33.80,33.80,33.80,34.80,34.80,34.80,33.80,34.80,34.80,33.80,33.80,33.80,33.80,33.80,33.80,34.80,51.80,34.80,34.80,33.80,33.80
2000-02-04,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,34.80,34.80,34.80,35.80,33.80,33.80,33.80,33.80,33.80,33.80,34.80,51.80,33.80,49.14,33.80,33.80
2000-02-05,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,34.90,35.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,49.80,33.80,33.80,33.80,33.80
2000-02-06,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,35.80,33.80,33.80,33.80,33.80
2000-02-07,33.80,33.80,33.80,33.80,33.80,49.80,33.80,33.80,33.80,33.80,34.90,49.70,33.80,33.80,33.80,33.80,33.80,33.80,49.70,51.80,49.70,33.80,33.80,33.80
2000-02-08,33.80,33.80,33.80,33.80,33.80,51.80,33.80,33.80,33.80,33.80,49.79,49.80,33.80,33.80,33.80,33.80,33.80,33.80,49.79,51.80,49.79,50.70,33.80,33.80
2000-02-09,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,49.79,51.80,49.79,33.80,33.80,33.80
2000-02-10,33.80,33.80,33.80,33.80,33.80,49.80,33.80,33.80,33.80,33.80,33.80,49.78,33.80,33.80,33.80,33.80,33.80,34.80,49.80,51.80,49.80,33.80,33.80,33.80
2000-02-11,33.80,33.80,33.80,33.80,33.80,49.30,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.90,49.30,49.30,49.30,33.80,33.80
2000-02-12,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,51.80,51.80,51.80,51.80,51.80,33.80,33.80,33.80,33.80,33.80,54.80,55.80,54.80,51.80,48.80,33.80
2000-02-13,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,34.85,33.80,33.80,33.80,33.80,33.80,54.80,55.80,55.80,51.80,33.80,49.80
2000-02-14,33.80,33.80,33.80,33.80,33.80,52.80,51.80,34.85,33.90,34.85,51.80,51.80,51.80,34.85,33.80,33.80,33.90,34.85,54.30,55.80,54.80,51.80,54.30,51.80
2000-02-15,33.80,33.80,33.80,33.80,51.80,54.30,51.80,51.80,51.80,54.80,54.80,54.80,51.80,51.80,51.80,51.80,51.80,51.80,54.80,56.80,54.80,51.80,54.30,51.80
2000-02-16,33.80,33.80,33.80,33.80,49.80,54.30,51.80,51.80,51.80,51.80,51.80,51.80,51.80,51.80,51.80,51.80,51.80,34.80,54.80,57.80,54.80,51.80,54.30,54.30
2000-02-17,33.80,33.80,33.80,33.80,49.80,54.80,54.30,54.30,54.30,54.30,54.30,54.80,54.30,54.30,54.30,54.30,54.30,33.80,58.80,59.80,54.80,33.80,33.80,49.80
2000-02-18,33.80,33.80,33.80,33.80,49.80,58.80,58.80,55.80,55.80,58.80,58.80,58.80,55.80,55.80,54.50,54.50,34.85,55.80,58.80,60.80,58.80,54.60,55.80,55.80
2000-02-19,39.80,34.15,33.80,33.80,39.80,55.80,23.06,23.80,39.80,55.80,55.40,55.80,55.80,23.80,23.80,23.80,23.80,23.80,58.80,60.80,58.80,23.80,39.80,55.80
2000-02-20,53.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,34.15,54.80,54.80,23.06,54.80,23.06,23.06,23.06,23.06,34.15,53.80,55.80,54.80,23.06,33.80,34.15
2000-02-21,33.80,33.80,33.80,33.80,55.00,57.80,55.80,55.30,55.80,55.80,55.80,56.80,55.80,55.80,34.15,55.80,55.80,56.80,57.80,60.80,57.80,55.80,55.80,55.80
2000-02-22,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,53.80,56.80,33.80,49.80,49.80,49.80,49.80,49.80,56.80,57.80,56.80,49.80,49.80,33.80
2000-02-23,33.80,33.80,33.80,33.80,33.80,56.79,49.80,49.80,49.80,56.80,56.80,56.80,49.80,49.80,49.80,49.80,49.80,49.80,56.80,56.80,56.80,49.80,33.80,33.80
2000-02-24,33.80,33.80,33.80,33.80,33.80,54.79,49.80,49.80,49.80,55.30,55.30,55.30,49.80,33.80,33.80,33.80,33.80,49.80,55.80,56.80,55.80,46.58,33.80,33.80
2000-02-25,33.80,33.80,33.80,33.80,33.80,49.80,44.80,34.00,44.80,49.80,52.80,52.80,44.80,33.80,24.00,24.00,33.80,49.80,53.75,54.80,52.80,33.80,33.80,33.80
2000-02-26,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,34.00,44.80,44.80,44.80,33.80,33.80,33.80,33.80,33.80,33.80,44.80,47.80,34.80,33.80,33.80,33.80
2000-02-27,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80
2000-02-28,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,53.80,34.00,33.80,33.80,33.80
2000-02-29,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,33.80,54.80,55.80,33.80,33.80,33.80,33.80
2000-03-01,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,54.14,57.14,34.14,34.14,34.14,34.14
2000-03-02,34.14,34.14,34.14,34.14,34.14,53.86,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,54.14,57.14,53.70,34.14,34.14,34.14
2000-03-03,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,35.14,34.14,34.14,34.14,34.14
2000-03-04,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,55.14,55.14,56.34,57.14,57.14,34.14,34.14,34.14,34.14,34.14,57.14,57.14,57.14,34.14,34.14,34.14
2000-03-05,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14
2000-03-06,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,57.14,34.14,34.14,34.14,34.14
2000-03-07,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,60.14,34.14,34.14,34.14,34.14
2000-03-08,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,60.14,34.14,60.14,34.14,34.14
2000-03-09,34.14,34.14,34.14,34.14,34.14,57.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,60.64,34.14,34.14,34.14,34.14
2000-03-10,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,61.14,34.14,34.14,34.14,34.14
2000-03-11,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14
2000-03-12,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14
2000-03-13,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,55.14,61.14,34.14,34.14,34.14,34.14
2000-03-14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,61.14,61.14,55.14,34.14,34.14,34.14
2000-03-15,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,63.14,63.14,56.03,34.14,34.14,34.14
2000-03-16,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,56.04,59.14,59.14,56.03,34.14,34.14,34.14,34.14,34.14,63.14,63.14,59.14,56.03,34.14,34.14
2000-03-17,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,57.14,63.64,57.14,55.14,34.14,34.14
2000-03-18,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,62.14,63.64,62.14,34.14,34.14,34.14
2000-03-19,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,59.14,34.14,34.14,34.14,34.14
2000-03-20,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,63.14,63.14,63.14,34.14,34.14,34.14
2000-03-21,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,59.14,62.14,69.14,62.14,34.14,34.14,34.14
2000-03-22,34.14,34.14,34.14,34.14,34.14,35.14,35.14,35.14,35.14,34.14,55.14,56.64,35.14,35.14,35.14,35.14,35.14,59.14,68.64,68.64,68.64,59.14,35.14,35.14
2000-03-23,35.14,35.14,35.14,35.14,35.14,35.14,60.14,60.14,60.14,60.14,60.14,60.14,60.14,35.14,57.34,60.14,60.14,60.14,69.14,69.14,65.14,60.14,35.14,35.14
2000-03-24,35.14,35.14,35.14,35.14,35.14,35.14,61.14,35.14,56.04,35.64,61.14,62.91,61.14,35.14,35.14,35.14,35.14,58.38,75.14,75.14,75.14,65.14,35.14,35.14
2000-03-25,35.14,35.14,35.14,35.14,35.14,35.14,21.53,21.53,21.53,21.53,21.53,21.53,21.53,21.53,21.53,21.53,21.53,21.53,65.14,65.14,34.14,21.53,35.14,35.14
2000-03-26,35.14,35.14,35.14,35.14,35.14,35.14,21.53,21.53,45.14,45.14,45.14,45.14,45.14,35.14,35.14,21.53,21.53,21.53,50.14,64.14,50.14,35.14,35.14,35.14
2000-03-27,35.14,35.14,35.14,35.14,35.14,35.14,35.14,35.14,35.14,35.14,35.14,35.94,35.14,35.14,21.53,35.14,35.14,35.14,65.14,69.14,65.14,35.14,35.14,35.14
2000-03-28,35.14,35.14,35.14,35.14,35.14,55.14,21.53,21.53,35.14,35.14,35.14,35.14,35.14,21.53,35.14,35.14,35.14,35.14,65.64,68.14,65.64,35.14,35.14,35.14
2000-03-29,35.14,35.14,35.14,35.14,35.14,45.05,35.14,35.14,35.14,35.14,35.14,35.14,35.14,35.14,35.14,35.14,35.14,21.53,58.74,66.64,54.14,21.53,35.14,35.14
2000-03-30,35.14,35.14,35.14,35.14,35.14,45.05,35.14,21.53,35.14,21.53,21.53,21.53,35.14,35.14,21.53,35.14,35.14,35.14,58.74,65.14,45.05,35.14,35.14,35.14
2000-03-31,35.14,35.14,35.14,35.14,35.14,35.14,35.14,35.14,35.14,35.14,35.14,35.14,35.14,35.14,35.14,35.14,35.14,21.53,54.14,65.14,45.05,35.14,35.14,35.14
2000-04-01,37.33,37.33,37.33,37.33,37.33,37.33,23.58,36.33,36.33,36.33,36.33,37.33,37.33,36.33,36.33,36.33,31.33,36.33,37.43,56.33,46.24,37.33,37.33,37.33
2000-04-02,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33
2000-04-03,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,47.17,51.33,37.43,37.33,37.33,37.33,37.33,51.33,65.33,69.33,65.33,37.33,37.33,37.33
2000-04-04,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,56.33,56.33,56.33,56.33,37.33,37.33,37.33,37.33,56.33,65.33,69.33,65.33,37.33,37.33,37.33
2000-04-05,37.33,37.33,37.33,37.33,37.33,37.33,38.53,25.53,33.33,56.33,56.33,56.33,56.33,25.53,25.83,25.83,38.13,54.33,63.33,65.33,61.33,37.33,37.33,37.33
2000-04-06,37.33,37.33,37.33,37.33,37.33,37.33,54.33,25.53,54.33,54.33,55.33,55.33,54.33,33.33,33.33,33.33,38.13,54.33,65.33,69.33,63.33,56.33,37.33,37.33
2000-04-07,37.33,37.33,37.33,37.33,37.33,37.33,55.33,55.33,55.33,64.33,64.33,65.33,55.33,55.33,55.33,55.33,55.33,55.33,71.33,71.33,65.33,54.33,37.33,37.33
2000-04-08,37.33,37.33,37.33,37.33,37.33,37.33,23.58,37.33,55.33,55.33,55.33,55.33,55.33,37.33,37.33,33.33,23.58,54.33,55.33,65.33,65.33,37.33,37.33,37.33
2000-04-09,37.33,37.33,37.33,37.33,37.33,37.33,23.58,26.83,37.33,37.33,37.33,37.33,37.33,37.33,33.33,23.58,26.83,23.58,54.33,55.33,54.33,37.33,37.33,37.33
2000-04-10,37.33,37.33,37.33,37.33,37.33,37.33,54.33,54.33,55.33,55.33,55.33,55.33,55.33,54.33,54.33,54.33,54.33,55.33,71.33,76.33,65.33,54.33,37.33,37.33
2000-04-11,37.33,37.33,37.33,37.33,37.33,37.33,55.33,55.33,55.33,55.33,55.33,56.33,55.33,55.33,54.33,55.33,55.33,56.33,71.33,71.33,65.33,54.33,37.33,37.33
2000-04-12,37.33,37.33,37.33,37.33,37.33,37.33,60.33,60.33,60.33,60.33,61.33,61.93,61.33,60.33,60.33,60.33,60.33,66.33,70.93,71.33,66.33,60.33,37.33,37.33
2000-04-13,37.33,37.33,37.33,37.33,37.33,37.33,59.83,59.83,59.83,59.83,59.83,59.83,59.83,59.83,59.83,59.83,59.83,59.83,70.93,71.33,60.33,59.83,37.33,37.33
2000-04-14,37.33,37.33,37.33,37.33,37.33,37.33,55.33,55.33,55.33,55.33,57.23,57.23,57.23,55.33,55.33,55.33,55.33,57.23,71.33,71.33,57.23,57.23,37.33,37.33
2000-04-15,37.33,37.33,37.33,37.33,37.33,37.33,25.75,37.33,37.33,37.33,37.33,47.17,47.17,37.33,37.33,26.83,26.83,37.33,53.33,55.83,53.33,53.33,37.33,37.33
2000-04-16,37.33,37.33,37.33,37.33,37.33,37.33,25.75,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,36.33,25.75,37.33,51.33,51.83,51.33,37.33,37.33,37.33
2000-04-17,37.33,37.33,37.33,37.33,37.33,37.33,23.63,37.33,51.33,51.33,51.33,51.83,51.83,51.33,51.33,51.33,51.33,51.33,59.83,59.83,55.33,37.33,37.33,37.33
2000-04-18,37.33,37.33,37.33,37.33,37.33,37.33,37.33,51.33,54.33,54.33,55.33,55.33,55.33,51.33,51.33,51.33,54.33,55.33,59.83,67.33,55.33,51.33,37.33,37.33
2000-04-19,37.33,37.33,37.33,37.33,37.33,37.33,26.83,37.33,50.83,50.83,50.83,51.13,51.13,50.83,50.83,37.33,37.33,50.83,59.83,59.83,51.13,58.33,37.33,37.33
2000-04-20,37.33,37.33,37.33,37.33,37.33,37.33,23.58,23.63,23.63,23.63,23.63,23.63,26.83,23.63,23.63,23.63,23.58,23.58,59.33,61.23,59.33,23.73,37.33,37.33
2000-04-21,37.33,37.33,37.33,37.33,37.33,37.33,23.63,24.33,25.75,25.75,25.75,25.75,25.75,24.33,24.33,24.33,24.33,24.33,26.83,51.33,25.75,25.75,37.33,26.83
2000-04-22,37.33,37.33,37.33,37.33,37.33,37.33,24.33,25.75,26.83,50.83,36.33,51.33,61.53,25.75,25.75,25.75,25.75,25.75,66.33,76.33,66.33,25.75,37.33,37.33
2000-04-23,37.33,37.33,37.33,37.33,37.33,37.33,23.58,26.33,61.33,61.33,46.33,46.33,46.33,46.33,46.33,26.83,46.33,26.33,61.33,62.23,61.33,46.33,37.33,37.33
2000-04-24,37.33,37.33,37.33,37.33,37.33,37.33,26.83,46.33,46.33,46.33,51.33,55.33,51.83,26.33,26.83,26.33,51.33,51.83,60.23,60.23,51.83,46.33,37.33,37.33
2000-04-25,37.33,37.33,37.33,37.33,37.33,37.33,59.33,59.33,59.33,59.33,59.33,59.33,59.33,37.33,37.33,37.33,37.33,59.33,66.33,71.33,66.33,66.33,37.33,37.33
2000-04-26,37.33,37.33,37.33,37.33,37.33,37.33,67.33,60.83,67.33,67.33,67.83,67.83,67.33,59.83,59.83,61.63,61.83,67.33,71.33,76.33,71.33,67.83,37.33,37.33
2000-04-27,37.33,37.33,37.33,37.33,37.33,37.33,61.33,61.33,61.33,61.33,61.33,61.33,61.33,61.33,61.33,61.33,61.33,61.33,75.33,75.33,71.33,63.33,37.33,37.33
2000-04-28,37.33,37.33,37.33,37.33,37.33,37.33,26.83,25.88,37.93,25.88,26.83,61.33,37.33,25.88,26.83,25.88,26.83,25.88,61.33,62.33,61.33,61.33,37.33,37.33
2000-04-29,37.33,37.33,37.33,37.33,37.33,37.33,26.33,26.83,61.33,61.33,61.33,62.33,62.33,51.33,26.83,26.33,26.33,26.83,61.33,76.33,61.33,61.33,37.33,37.33
2000-04-30,37.33,37.33,37.33,37.33,37.33,37.33,23.63,23.63,37.33,26.83,26.83,37.33,45.33,45.33,23.63,23.63,23.63,23.63,60.83,61.33,60.83,45.33,37.33,37.33
2000-05-01,37.32,37.32,37.32,37.32,37.32,37.32,23.10,23.62,44.32,44.32,44.32,44.32,51.32,25.32,25.32,23.62,25.32,25.32,56.32,61.32,61.32,44.32,37.32,37.32
2000-05-02,25.28,25.28,25.28,25.28,37.32,37.32,51.32,47.05,51.32,51.32,51.32,51.32,51.32,46.32,46.32,46.32,46.32,51.32,53.32,61.32,53.32,47.05,37.32,37.32
2000-05-03,37.32,37.32,37.32,37.32,37.32,37.32,25.28,25.28,49.32,49.32,49.32,49.32,49.32,25.28,25.28,25.28,26.32,26.32,61.32,61.32,60.32,49.32,37.32,25.32
2000-05-04,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,41.32,41.32,41.32,41.32,41.32,37.32,37.32,37.32,37.32,41.32,61.32,61.32,47.05,41.32,37.32,37.32
2000-05-05,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,51.12,59.32,59.32,60.32,59.32,37.32,37.32,37.32,37.32,51.12,59.32,59.32,58.32,51.22,37.32,37.32
2000-05-06,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,25.32,25.32,37.32,45.32,37.32,25.32,26.32,25.32,37.32,37.32,45.32,37.32,37.32,37.32,37.32
2000-05-07,37.32,37.32,37.32,37.32,37.32,37.32,23.10,37.32,37.32,23.10,23.10,23.10,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.77,37.32,37.32
2000-05-08,37.32,37.32,37.32,37.32,37.32,37.32,25.28,25.28,26.32,25.28,25.28,26.32,25.28,25.28,25.28,25.28,25.28,37.32,63.32,76.32,47.05,26.32,37.32,23.67
2000-05-09,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,51.32,37.32,37.32,37.32,37.32,37.32,37.32,51.32,63.32,51.32,37.97,37.32,37.32
2000-05-10,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,46.32,47.05,37.32,37.32,37.32,37.32,37.32,47.05,51.32,63.62,51.32,37.32,37.32,37.32
2000-05-11,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,47.05,37.32,37.32,37.32,37.32,37.32,37.32,44.32,51.22,44.32,37.32,37.32,37.32
2000-05-12,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.82,37.32,37.32,37.32,37.32,37.32,37.32,51.32,52.32,51.32,37.32,37.32,37.32
2000-05-13,37.32,37.32,37.32,37.32,37.32,37.32,25.28,25.28,37.62,25.28,25.28,25.28,51.32,25.28,25.28,25.28,25.28,25.28,66.32,66.32,66.32,62.32,37.32,37.32
2000-05-14,37.77,37.32,37.32,37.32,37.32,37.32,25.28,25.28,37.32,25.28,25.28,25.28,37.32,37.32,25.28,25.28,25.28,25.28,37.32,51.32,37.32,51.32,37.32,37.77
